movie_id,movie_name,year,certificate,runtime,rating,description,director,director_id,star,star_id,votes,gross(in $),Genre1,Genre2,Genre3
tt0211181,102 Dalmatians,2000,G,100 min,4.8,Cruella DeVil gets out of prison and goes after the puppies once more.,Kevin Lima,/name/nm0510674/,"Glenn Close, 
Gérard Depardieu, 
Ioan Gruffudd, 
Alice Evans","/name/nm0000335/,/name/nm0000367/,/name/nm0344435/,/name/nm0262521/",38209.0,66957026.0,Adventure, Comedy, Family
tt0405469,The Wild,2006,G,82 min,5.2,"An adolescent lion is accidentally shipped from the New York Zoo to Africa. Now running free, his zoo pals must put aside their differences to help bring him back.",Steve 'Spaz' Williams,/name/nm0931727/,"Kiefer Sutherland, 
Jim Belushi, 
Eddie Izzard, 
Janeane Garofalo","/name/nm0000662/,/name/nm0000902/,/name/nm0412850/,/name/nm0000413/",26491.0,37384046.0,Animation, Adventure, Comedy
tt0072951,Escape to Witch Mountain,1975,G,97 min,6.3,Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?,John Hough,/name/nm0396421/,"Eddie Albert, 
Ray Milland, 
Donald Pleasence, 
Kim Richards","/name/nm0000734/,/name/nm0001537/,/name/nm0000587/,/name/nm0001668/",10714.0,20000000.0,Adventure, Family, Fantasy
tt0116552,Homeward Bound II: Lost in San Francisco,1996,G,88 min,5.9,"When adventurous pets Chance, Shadow, and Sassy are accidentally separated from their vacationing humans, they're left to fend for themselves on the mean streets of San Francisco, searching for the ""golden bridge"" that will take them home.",David R. Ellis,/name/nm0254786/,"Michael J. Fox, 
Sally Field, 
Ralph Waite, 
Al Michaels","/name/nm0000150/,/name/nm0000398/,/name/nm0906627/,/name/nm0584279/",15466.0,49142277.0,Adventure, Comedy, Family
tt0281373,Snow Dogs,2002,PG,99 min,5.2,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",Brian Levant,/name/nm0505152/,"Cuba Gooding Jr., 
James Coburn, 
Sisqó, 
Nichelle Nichols","/name/nm0000421/,/name/nm0000336/,/name/nm0005437/,/name/nm0629667/",27557.0,81172560.0,Adventure, Comedy, Family
tt0103247,White Fang,1991,PG,107 min,6.7,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,Randal Kleiser,/name/nm0459170/,"Ethan Hawke, 
Klaus Maria Brandauer, 
Jed, 
Seymour Cassel","/name/nm0000160/,/name/nm0001970/,/name/nm1058600/,/name/nm0001025/",21444.0,34793160.0,Adventure, Drama,
tt1014775,Beverly Hills Chihuahua,2008,PG,91 min,3.9,"While on vacation in Mexico, Chloe, a ritzy Beverly Hills chihuahua, finds herself lost and in need of assistance in order to get back home.",Raja Gosnell,/name/nm0331532/,"Drew Barrymore, 
George Lopez, 
Piper Perabo, 
Manolo Cardona","/name/nm0000106/,/name/nm0520064/,/name/nm0005305/,/name/nm0136572/",24862.0,94514402.0,Adventure, Comedy, Drama
tt0452681,The Santa Clause 3: The Escape Clause,2006,G,92 min,4.8,"Santa, a.k.a. Scott Calvin, is faced with double-duty: how to keep his new family happy and how to stop Jack Frost from taking over Christmas.",Michael Lembeck,/name/nm0501185/,"Tim Allen, 
Martin Short, 
Elizabeth Mitchell, 
Eric Lloyd","/name/nm0000741/,/name/nm0001737/,/name/nm0593310/,/name/nm0005156/",40094.0,84500122.0,Adventure, Comedy, Family
tt4191054,Strange Magic,2015,PG,99 min,5.7,"Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion.",Gary Rydstrom,/name/nm0003977/,"Evan Rachel Wood, 
Elijah Kelley, 
Kristin Chenoweth, 
Maya Rudolph","/name/nm0939697/,/name/nm0445903/,/name/nm0155693/,/name/nm0748973/",11532.0,12427046.0,Animation, Adventure, Comedy
tt0112302,Tom and Huck,1995,PG,97 min,5.5,Two best friends witness a murder and embark on a series of adventures in order to prove the innocence of the man wrongly accused of the crime.,Peter Hewitt,/name/nm0382072/,"Jonathan Taylor Thomas, 
Brad Renfro, 
Charles Rocket, 
Eric Schweig","/name/nm0001795/,/name/nm0000605/,/name/nm0734236/,/name/nm0777760/",11148.0,23735802.0,Adventure, Comedy, Drama
tt0110157,Iron Will,1994,PG,108 min,6.6,A brave young man is thrust into adulthood as he and his courageous team of sled dogs embark on a grueling and treacherous cross-country marathon.,Charles Haid,/name/nm0354024/,"Mackenzie Astin, 
Kevin Spacey, 
David Ogden Stiers, 
August Schellenberg","/name/nm0040015/,/name/nm0000228/,/name/nm0001773/,/name/nm0770763/",8879.0,21006361.0,Adventure, Family,
tt0113538,A Kid in King Arthur's Court,1995,PG,89 min,4.7,A Little League player is sent back into medieval times where he is given the task of saving Camelot.,Michael Gottlieb,/name/nm0331998/,"Thomas Ian Nicholas, 
Joss Ackland, 
Art Malik, 
Paloma Baeza","/name/nm0005272/,/name/nm0000722/,/name/nm0539562/,/name/nm0046469/",6424.0,13406717.0,Adventure, Comedy, Family
tt0283426,The Jungle Book 2,2003,G,72 min,5.3,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",Steve Trenbirth,/name/nm0872045/,"John Goodman, 
Haley Joel Osment, 
Tony Jay, 
Mae Whitman","/name/nm0000422/,/name/nm0005286/,/name/nm0419645/,/name/nm0926165/",16883.0,47887943.0,Animation, Adventure, Comedy
tt0089385,The Journey of Natty Gann,1985,PG,101 min,7.0,"In the 1930s, a tomboy runs away from her guardian to join her single father who is 2,000 miles away, where he has found work.",Jeremy Kagan,/name/nm0434571/,"Meredith Salenger, 
John Cusack, 
Ray Wise, 
Lainie Kazan","/name/nm0001694/,/name/nm0000131/,/name/nm0936403/,/name/nm0443577/",6377.0,2135577.0,Adventure, Family,
tt0111359,Tall Tale,1995,PG,96 min,5.9,"A young boy's imagination summons cowboy legend Pecos Bill, who helps him save the family farm from a greedy land-grabber. With the help of a lumberjack and a railroad worker, they all embark on a surprise-filled adventure.",Jeremiah S. Chechik,/name/nm0154819/,"Patrick Swayze, 
Oliver Platt, 
Roger Aaron Brown, 
Nick Stahl","/name/nm0000664/,/name/nm0001624/,/name/nm0114578/,/name/nm0001763/",3971.0,8247627.0,Adventure, Family, Fantasy
tt0361089,Valiant,2005,G,76 min,5.5,"At the height of World War II, a tiny wood pigeon enlists in the elite Royal Homing Pigeon Service to serve Britain, as the fearsome General Von Talon (Tim Curry) and his deadly squadron of falcons patrol the English Channel. Is he a war-hero in the making?",Gary Chapman,/name/nm1369705/,"Ewan McGregor, 
Ricky Gervais, 
Tim Curry, 
Jim Broadbent","/name/nm0000191/,/name/nm0315041/,/name/nm0000347/,/name/nm0000980/",23416.0,19478106.0,Animation, Adventure, Comedy
tt0220099,The Tigger Movie,2000,G,77 min,6.3,Tigger goes looking through the hundred-acre-wood to find his family.,Jun Falkenstein,/name/nm0266255/,"Jim Cummings, 
Nikita Hopkins, 
Ken Sansom, 
John Fiedler","/name/nm0191906/,/name/nm0394251/,/name/nm0763052/,/name/nm0275835/",19390.0,45554533.0,Animation, Adventure, Comedy
tt0086005,Never Cry Wolf,1983,PG,105 min,7.5,"A government researcher, sent to research the ""menace"" of wolves in the north, learns about the true beneficial and positive nature of the species.",Carroll Ballard,/name/nm0050597/,"Charles Martin Smith, 
Brian Dennehy, 
Zachary Ittimangnaq, 
Samson Jorah","/name/nm0001747/,/name/nm0001133/,/name/nm0411814/,/name/nm0429786/",8386.0,29600000.0,Adventure, Drama,
tt0058371,The Moon-Spinners,1964,G,118 min,6.5,"A teenager encounters romance, intrigue and a search for stolen jewels during her visit to the island of Crete.",James Neilson,/name/nm0624809/,"Hayley Mills, 
Eli Wallach, 
Pola Negri, 
Peter McEnery","/name/nm0001539/,/name/nm0908919/,/name/nm0624470/,/name/nm0568493/",2790.0,3500000.0,Adventure, Family, Mystery
tt0109361,Cabin Boy,1994,PG-13,80 min,5.3,A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.,Adam Resnick,/name/nm0720304/,"Chris Elliott, 
Ritch Brinkley, 
James Gammon, 
Brian Doyle-Murray","/name/nm0254402/,/name/nm0109620/,/name/nm0304000/,/name/nm0236519/",8854.0,3662459.0,Adventure, Comedy, Romance
tt0119718,Mr. Magoo,1997,PG,87 min,4.0,The myopic millionaire defeats jewel smugglers in his usual bumbling manner.,Stanley Tong,/name/nm0867262/,"Leslie Nielsen, 
Kelly Lynch, 
Matt Keeslar, 
Nick Chinlund","/name/nm0000558/,/name/nm0001488/,/name/nm0444832/,/name/nm0157915/",15580.0,21382456.0,Adventure, Comedy, Family
tt0189192,Just Visiting,2001,PG-13,88 min,5.7,"A French count is in England to marry the princess. She's killed. A wizard helps him time travel back before the murder - but ends up in Chicago, April 2000. A descendant helps him. Can he return to the 1100s?",Jean-Marie Poiré,/name/nm0688585/,"Jean Reno, 
Christina Applegate, 
Christian Clavier, 
Matt Ross","/name/nm0000606/,/name/nm0000775/,/name/nm0002010/,/name/nm0743671/",19563.0,4777007.0,Adventure, Comedy, Fantasy
tt0106868,A Far Off Place,1993,PG,108 min,6.5,"When a gang of African poachers raid her family's farm, young Nonni, visiting American teenager Harry Winslow and a local bushman guide must escape into the Kalahari desert and reach the nearest town.",Mikael Salomon,/name/nm0004121/,"Reese Witherspoon, 
Ethan Embry, 
Jack Thompson, 
Sarel Bok","/name/nm0000702/,/name/nm0256121/,/name/nm0860233/,/name/nm0092551/",3655.0,12890752.0,Adventure, Drama, Family
tt0095993,Return to Snowy River,1988,PG,99 min,6.5,"Young Jim Craig returns to his home in the Australian high country. He finds that things are not as he left them - his girlfriend, Jessica, is being pursued by another man, and her father, Harrison, doesn't want him back into her life.",Geoff Burrowes,/name/nm0123236/,"Tom Burlinson, 
Sigrid Thornton, 
Brian Dennehy, 
Nicholas Eadie","/name/nm0001979/,/name/nm0861600/,/name/nm0001133/,/name/nm0247031/",2644.0,13687027.0,Adventure, Drama, Western
tt0100666,Spaced Invaders,1990,PG,100 min,5.3,"Dimwitted Martians drop into a little Illinois town on the day that the local radio station happens to rebroadcast Orson Welles 1938 ""War Of The Worlds"".",Patrick Read Johnson,/name/nm0425957/,"Douglas Barr, 
Royal Dano, 
Ariana Richards, 
J.J. Anderson","/name/nm0056492/,/name/nm0200455/,/name/nm0000611/,/name/nm0026827/",3784.0,15369573.0,Adventure, Comedy, Sci-Fi
tt0080861,Herbie Goes Bananas,1980,G,100 min,4.9,The adorable little VW helps its owners break up a counterfeiting ring in Mexico.,Vincent McEveety,/name/nm0568546/,"Charles Martin Smith, 
Stephen W. Burns, 
Cloris Leachman, 
John Vernon","/name/nm0001747/,/name/nm0122881/,/name/nm0001458/,/name/nm0006893/",5917.0,18000000.0,Adventure, Comedy, Family
tt0997047,College Road Trip,2008,G,83 min,4.3,"When an overachieving high school student decides to travel around the country to choose the perfect college, her overprotective cop father decides to accompany her to keep her on the straight and narrow.",Roger Kumble,/name/nm0474955/,"Raven-Symoné, 
Martin Lawrence, 
Kym Whitley, 
Adam LeFevre","/name/nm0712368/,/name/nm0001454/,/name/nm0005552/,/name/nm0480775/",16298.0,45588608.0,Adventure, Comedy, Drama
tt0056095,In Search of the Castaways,1962,Approved,98 min,6.5,"In 19th century England, young Mary Grant and her brother, Robert, embark on a dangerous quest to find their missing father, a sea captain who vanished somewhere along the Chilean coast.",Robert Stevenson,/name/nm0829038/,"Hayley Mills, 
Maurice Chevalier, 
George Sanders, 
Wilfrid Hyde-White","/name/nm0001539/,/name/nm0002001/,/name/nm0001695/,/name/nm0405035/",3268.0,21745500.0,Adventure, Family, Fantasy
tt0106877,Father Hood,1993,PG-13,95 min,4.9,Adventures of a deadbeat dad who kidnaps his kids from the bus. Based on the true life stories and experiences of Michael J. Hardy.,Darrell Roodt,/name/nm0740213/,"Patrick Swayze, 
Halle Berry, 
Sabrina Lloyd, 
Brian Bonsall","/name/nm0000664/,/name/nm0000932/,/name/nm0005158/,/name/nm0095176/",3276.0,3418141.0,Adventure, Comedy, Crime
tt0318850,The Young Black Stallion,2003,G,50 min,5.4,A young girl befriends a wild black stallion.,Simon Wincer,/name/nm0934578/,"Biana Tamimi, 
Richard Romanus, 
Patrick Elyas, 
Gérard Rudolf","/name/nm1173326/,/name/nm0739087/,/name/nm2267576/,/name/nm0748911/",1234.0,6751389.0,Adventure, Drama, Family
tt0111271,Squanto: A Warrior's Tale,1994,PG,102 min,6.0,"Fictional chronicle of Squanto's life prior to and including the arrival of the ""Mayflower"" in 1620.",Xavier Koller,/name/nm0002699/,"Adam Beach, 
Mandy Patinkin, 
Sheldon Peters Wolfchild, 
Irene Bedard","/name/nm0063440/,/name/nm0001597/,/name/nm0937981/,/name/nm0065942/",1329.0,3337685.0,Adventure, Biography, Drama
tt0111701,White Fang 2: Myth of the White Wolf,1994,PG,106 min,5.4,"In order to rescue one of the last surviving Alaskan Native tribes, Fang joins in with a friend of his master to stop miners from destroying an ancient sacred land.",Ken Olin,/name/nm0646440/,"Scott Bairstow, 
Charmaine Craig, 
Al Harrington, 
Anthony Ruivivar","/name/nm0000282/,/name/nm0185808/,/name/nm0364228/,/name/nm0749570/",2404.0,8878839.0,Adventure, Family,
tt0092638,Benji the Hunted,1987,G,88 min,6.2,Benji is left in the wilderness after an accident. Can he survive?,Joe Camp,/name/nm0131995/,"Red Steagall, 
Frank Inn, 
Benjean, 
Nancy Francis","/name/nm0824134/,/name/nm0409146/,/name/nm1449294/,/name/nm0290265/",3186.0,22257624.0,Adventure, Family,
tt0057473,Savage Sam,1963,Approved,103 min,6.0,"Travis, Arliss, and Lisbeth are captured by Apaches while Old Yeller's son, Sam, tracks their trail.",Norman Tokar,/name/nm0865709/,"Brian Keith, 
Tommy Kirk, 
Kevin Corcoran, 
Dewey Martin","/name/nm0001417/,/name/nm0456565/,/name/nm0002019/,/name/nm0552185/",1107.0,6540000.0,Adventure, Drama, Family
tt0097053,Cheetah,1989,G,83 min,5.9,"A ""born free"" type story set in Kenya about an orphaned cheetah cub that is adopted and raised by an American family.",Jeff Blyth,/name/nm0090015/,"Keith Coogan, 
Lucy Deakins, 
Colin Mothupi, 
Timothy Landfield","/name/nm0176861/,/name/nm0212635/,/name/nm0609348/,/name/nm0484713/",1111.0,8153677.0,Adventure, Drama, Family
tt1050739,Roadside Romeo,2008,,93 min,4.9,"This is the story of Romeo. A dude who was living the life. He had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. Until one day, the ...                See full summary »",Jugal Hansraj,/name/nm0361407/,"Saif Ali Khan, 
Kareena Kapoor, 
Jaaved Jaaferi, 
Vrajesh Hirjee","/name/nm0451307/,/name/nm0004626/,/name/nm0412917/,/name/nm0386358/",1552.0,55202.0,Animation, Adventure, Comedy
tt6105098,The Lion King,2019,PG,118 min,6.8,"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.",Jon Favreau,/name/nm0269463/,"Donald Glover, 
Beyoncé, 
Seth Rogen, 
Chiwetel Ejiofor","/name/nm2255973/,/name/nm0461498/,/name/nm0736622/,/name/nm0252230/",250061.0,543638043.0,Animation, Adventure, Drama
tt2953050,Encanto,2021,PG,102 min,7.2,A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,"Jared Bush, 
Byron Howard, 
Charise Castro Smith",/name/nm1158544/,"Stephanie Beatriz, 
María Cecilia Botero, 
John Leguizamo, 
Mauro Castillo","/name/nm0397174/,/name/nm4146781/,/name/nm3715867/,/name/nm1239720/,/name/nm0000491/,/name/nm8871347/",230458.0,96093622.0,Animation, Comedy, Family
tt0110357,The Lion King,1994,G,88 min,8.5,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","Roger Allers, 
Rob Minkoff",/name/nm0021249/,"Matthew Broderick, 
Jeremy Irons, 
James Earl Jones, 
Whoopi Goldberg","/name/nm0591450/,/name/nm0000111/,/name/nm0000460/,/name/nm0000469/,/name/nm0000155/",1071452.0,422783777.0,Animation, Adventure, Drama
tt0317219,Cars,2006,G,117 min,7.2,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life.","John Lasseter, 
Joe Ranft",/name/nm0005124/,"Owen Wilson, 
Bonnie Hunt, 
Paul Newman, 
Larry the Cable Guy","/name/nm0710020/,/name/nm0005562/,/name/nm0001372/,/name/nm0000056/,/name/nm1249256/",431722.0,244082982.0,Animation, Adventure, Comedy
tt0382932,Ratatouille,2007,G,111 min,8.1,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,"Brad Bird, 
Jan Pinkava",/name/nm0083348/,"Brad Garrett, 
Lou Romano, 
Patton Oswalt, 
Ian Holm","/name/nm0684342/,/name/nm0004951/,/name/nm0738918/,/name/nm0652663/,/name/nm0000453/",752449.0,206445654.0,Animation, Adventure, Comedy
tt2948356,Zootopia,2016,PG,108 min,8.0,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","Byron Howard, 
Rich Moore, 
Jared Bush",/name/nm0397174/,"Ginnifer Goodwin, 
Jason Bateman, 
Idris Elba, 
Jenny Slate","/name/nm0601781/,/name/nm1158544/,/name/nm0329481/,/name/nm0000867/,/name/nm0252961/,/name/nm2809577/",508542.0,341268248.0,Animation, Adventure, Comedy
tt3521164,Moana,2016,PG,107 min,7.6,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Ron Clements, 
John Musker, 
Don Hall, 
Chris Williams",/name/nm0166256/,"Auli'i Cravalho, 
Dwayne Johnson, 
Rachel House, 
Temuera Morrison","/name/nm0615780/,/name/nm2320658/,/name/nm0930261/,/name/nm7635388/,/name/nm0425005/,/name/nm1344302/,/name/nm0607325/",344625.0,248757044.0,Animation, Adventure, Comedy
tt0114709,Toy Story,1995,G,81 min,8.3,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,John Lasseter,/name/nm0005124/,"Tom Hanks, 
Tim Allen, 
Don Rickles, 
Jim Varney","/name/nm0000158/,/name/nm0000741/,/name/nm0725543/,/name/nm0001815/",1005692.0,191796233.0,Animation, Adventure, Comedy
tt2096673,Inside Out,2015,PG,95 min,8.2,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.","Pete Docter, 
Ronnie Del Carmen",/name/nm0230032/,"Amy Poehler, 
Bill Hader, 
Lewis Black, 
Mindy Kaling","/name/nm0215455/,/name/nm0688132/,/name/nm0352778/,/name/nm0085400/,/name/nm1411676/",725432.0,356461711.0,Animation, Adventure, Comedy
tt2380307,Coco,2017,PG,105 min,8.4,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Lee Unkrich, 
Adrian Molina",/name/nm0881279/,"Anthony Gonzalez, 
Gael García Bernal, 
Benjamin Bratt, 
Alanna Ubach","/name/nm2937122/,/name/nm5645519/,/name/nm0305558/,/name/nm0000973/,/name/nm0005513/",521540.0,209726015.0,Animation, Adventure, Comedy
tt0266543,Finding Nemo,2003,G,100 min,8.2,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.","Andrew Stanton, 
Lee Unkrich",/name/nm0004056/,"Albert Brooks, 
Ellen DeGeneres, 
Alexander Gould, 
Willem Dafoe","/name/nm0881279/,/name/nm0000983/,/name/nm0001122/,/name/nm1071252/,/name/nm0000353/",1055181.0,380843261.0,Animation, Adventure, Comedy
tt0398286,Tangled,2010,PG,100 min,7.7,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","Nathan Greno, 
Byron Howard",/name/nm1977355/,"Mandy Moore, 
Zachary Levi, 
Donna Murphy, 
Ron Perlman","/name/nm0397174/,/name/nm0601553/,/name/nm1157048/,/name/nm0614220/,/name/nm0000579/",462530.0,200821936.0,Animation, Adventure, Comedy
